id,en,ja,pos,theme,level,is_frequent
106,screen,選考する,verb,action,toeic600,0
107,seek,求める,verb,action,toeic600,0
108,select,〜を選ぶ,verb,action,toeic600,1
109,separate,〜を分ける,verb,action,toeic600,0
110,serve,(人)に食事を出す,verb,action,toeic600,0
111,settle,〜を解決する,verb,action,toeic600,0
112,share,〜を共有する,verb,action,toeic600,0
113,shoot,撃つ,verb,action,toeic600,0
114,sign up for,～に申し込む,verb,action,toeic600,0
115,skip,〜を飛ばす,verb,action,toeic600,0
116,slip,滑る,verb,action,toeic600,0
117,solve,～を解決する,verb,action,toeic600,0
118,sound,聞こえる,verb,action,toeic600,0
119,spend,〜を費やす,verb,action,toeic600,1
120,spin,回転する,verb,action,toeic600,0
121,stick,〜を貼り付ける,verb,action,toeic600,0
122,succeed,成功する,verb,action,toeic600,1
123,suffer,～を被る,verb,action,toeic600,0
124,survive,生き残る,verb,action,toeic600,0
125,sweat,汗をかく,verb,action,toeic600,0
126,target,～を対象にする,verb,action,toeic600,0
127,tear,を引き裂く,verb,action,toeic600,0
128,tie,〜を結ぶ,verb,action,toeic600,0
129,twist,～をひねる,verb,action,toeic600,0
130,unload,～を降ろす,verb,action,toeic600,0
131,volunteer,進んで〜する,verb,action,toeic600,0
132,vote,投票する,verb,action,toeic600,0
133,waste,〜を無駄にする,verb,action,toeic600,0
134,wave,手を振ってあいさつする,verb,action,toeic600,0
135,wear,〜を身に着けている,verb,action,toeic600,1
136,will,〜だろう,verb,action,toeic600,0
137,withdraw,～を引き出す,verb,action,toeic600,0
138,zone,～を区域に分ける,verb,action,toeic600,0
139,amaze,びっくりさせる,verb,mind,toeic600,0
140,anticipate,～を予想する,verb,mind,toeic600,0
141,attract,〜を引きつける,verb,mind,toeic600,0
142,complain,不満を言う,verb,mind,toeic600,0
143,confuse,～を混乱させる,verb,mind,toeic600,0
144,consider,〜をよく考える,verb,mind,toeic600,0
145,determine,～を決定する,verb,mind,toeic600,0
146,envy,～をうらやましく思う,verb,mind,toeic600,0
147,examine,〜を調べる,verb,mind,toeic600,1
148,expect,～を期待する,verb,mind,toeic600,0
149,focus,焦点を合わせる,verb,mind,toeic600,0
150,guess,～だと思う,verb,mind,toeic600,0
151,hope,願う,verb,mind,toeic600,0
152,identify,身元を特定する,verb,mind,toeic600,0
153,ignore,〜を無視する,verb,mind,toeic600,0
154,imagine,〜を想像する,verb,mind,toeic600,0
155,observe,観察する,verb,mind,toeic600,0
156,please,～を満足させる,verb,mind,toeic600,0
157,prefer,～を好む,verb,mind,toeic600,0
158,prove,～を証明する,verb,mind,toeic600,0
159,realize,〜をはっきり理解する,verb,mind,toeic600,1
160,recognize,〜を認める,verb,mind,toeic600,0
161,regard,みなす,verb,mind,toeic600,0
162,remember,覚えている,verb,mind,toeic600,1
163,trust,～を信頼する,verb,mind,toeic600,0
164,wonder,〜だろうかと思う,verb,mind,toeic600,0
165,agree,同意する,verb,communication,toeic600,1
166,announce,発表する,verb,communication,toeic600,0
167,answer,〜に答える,verb,communication,toeic600,0
168,argue,議論する,verb,communication,toeic600,0
169,chat,おしゃべりする,verb,communication,toeic600,0
170,comment,見解を述べる,verb,communication,toeic600,0
171,deny,～を否定する,verb,communication,toeic600,0
172,describe,～を説明する,verb,communication,toeic600,0
173,express,～を表現する,verb,communication,toeic600,0
174,forward,～を転送する,verb,communication,toeic600,0
175,introduce,〜を導入する,verb,communication,toeic600,0
176,mention,〜に言及する,verb,communication,toeic600,0
177,state,～を述べる,verb,communication,toeic600,0
178,suggest,〜を提案する,verb,communication,toeic600,0
179,warn,～だと警告する,verb,communication,toeic600,0
180,assemble,〜を組み立てる,verb,creation,toeic600,0
181,boil,～を沸かす,verb,creation,toeic600,0
182,download,ダウンロードする,verb,creation,toeic600,0
183,photocopy,複写する,verb,creation,toeic600,0
184,polish,～を磨く,verb,creation,toeic600,1
185,publish,〜を出版する,verb,creation,toeic600,0
186,type,〜を入力する,verb,creation,toeic600,0
187,approach,～に近づく,verb,movement,toeic600,1
188,climb,〜を上る,verb,movement,toeic600,0
189,import,～を輸入する,verb,movement,toeic600,0
190,land,着陸する,verb,movement,toeic600,0
191,reach,～に達する,verb,movement,toeic600,0
192,ride,～に乗る,verb,movement,toeic600,1
193,run,～を経営する,verb,movement,toeic600,0
194,chair,～の議長を務める,verb,management,toeic600,0
195,conduct,～を行う,verb,management,toeic600,0
196,direct,〜を向ける,verb,management,toeic600,0
197,dismiss,～を解雇する,verb,management,toeic600,0
198,employ,〜を雇う,verb,management,toeic600,0
199,establish,～を設立する,verb,management,toeic600,0
200,head,～を率いる,verb,management,toeic600,1
201,launch,～に着手する,verb,management,toeic600,0
202,lead,〜を導く,verb,management,toeic600,0
203,manage,〜を管理する,verb,management,toeic600,0
204,operate,〜を操作する,verb,management,toeic600,0
205,reform,〜を改革する,verb,management,toeic600,0
206,reschedule,～の予定を変更する,verb,management,toeic600,0
207,train,～を訓練する,verb,management,toeic600,0
208,amateur,アマチュア,noun,people,toeic600,1
209,audience,聴衆,noun,people,toeic600,1
210,author,著者,noun,people,toeic600,0
211,boss,上司,noun,people,toeic600,0
212,client,顧客,noun,people,toeic600,0
213,colleague,同僚,noun,people,toeic600,0
214,crowd,群衆,noun,people,toeic600,0
215,employer,雇用者,noun,people,toeic600,1
216,entertainer,芸能人,noun,people,toeic600,0
217,executive,重役,noun,people,toeic600,0
218,expert,専門家,noun,people,toeic600,0
219,governor,知事,noun,people,toeic600,1
220,graduate,卒業生,noun,people,toeic600,1
221,instructor,インストラクター,noun,people,toeic600,0
222,native,（〜の）出身者,noun,people,toeic600,0
223,relative,親戚,noun,people,toeic600,0
224,resident,居住者,noun,people,toeic600,0
225,shopper,買い物客,noun,people,toeic600,0
226,specialist,専門家,noun,people,toeic600,0
227,spectator,観客,noun,people,toeic600,0
228,stockholder,株主,noun,people,toeic600,1
229,supervisor,監督者,noun,people,toeic600,0
230,survivor,生存者,noun,people,toeic600,0
231,thief,泥棒,noun,people,toeic600,0
232,witness,目撃者,noun,people,toeic600,0
233,accountant,会計士,noun,occupation,toeic600,1
234,agent,代理人,noun,occupation,toeic600,0
235,banker,銀行家,noun,occupation,toeic600,0
236,carpenter,大工,noun,occupation,toeic600,0
237,chef,料理人,noun,occupation,toeic600,0
238,designer,デザイナー,noun,occupation,toeic600,0
239,economist,経済学者,noun,occupation,toeic600,0
240,editor,編集者,noun,occupation,toeic600,0
241,importer,輸入業者,noun,occupation,toeic600,0
242,officer,役員,noun,occupation,toeic600,1
243,technician,技術者,noun,occupation,toeic600,0
244,bakery,パン屋,noun,place,toeic600,0
245,branch,支店,noun,place,toeic600,0
246,cabin,客室,noun,place,toeic600,0
247,city hall,市役所,noun,place,toeic600,0
248,clinic,診療所,noun,place,toeic600,0
249,deck,甲板,noun,place,toeic600,0
250,district,地区,noun,place,toeic600,0
251,entrance,入り口,noun,place,toeic600,1
252,exit,出口,noun,place,toeic600,0
253,facility,施設,noun,place,toeic600,0
254,gallery,美術館,noun,place,toeic600,1
255,head office,本社,noun,place,toeic600,0
256,institution,機関,noun,place,toeic600,0
257,lot,用地,noun,place,toeic600,0
258,lounge,ラウンジ,noun,place,toeic600,0
259,plant,工場,noun,place,toeic600,0
260,platform,ホーム,noun,place,toeic600,0
261,port,港,noun,place,toeic600,0
262,stadium,スタジアム,noun,place,toeic600,0
263,venue,会場,noun,place,toeic600,0
264,warehouse,倉庫,noun,place,toeic600,1
265,advantage,有利な点,noun,business,toeic600,0
266,agreement,契約,noun,business,toeic600,0
267,application,申し込み,noun,business,toeic600,0
268,arrangement,手配,noun,business,toeic600,0
269,article,記事,noun,business,toeic600,0
270,audit,監査,noun,business,toeic600,1
271,brochure,パンフレット,noun,business,toeic600,1
272,business,事業,noun,business,toeic600,0
273,campaign,キャンペーン,noun,business,toeic600,0
274,complaint,不満,noun,business,toeic600,0
275,concern,懸念,noun,business,toeic600,0
276,conference,会議,noun,business,toeic600,0
277,contract,契約,noun,business,toeic600,0
278,coupon,クーポン,noun,business,toeic600,0
279,damage,損害,noun,business,toeic600,1
280,deal,商取引,noun,business,toeic600,1
281,demand,需要,noun,business,toeic600,0
282,development,開発,noun,business,toeic600,0
283,director,取締役,noun,business,toeic600,1
284,discount,割引,noun,business,toeic600,1
285,document,書類,noun,business,toeic600,0
286,experiment,実験,noun,business,toeic600,0
287,firm,会社,noun,business,toeic600,0
288,improvement,改善,noun,business,toeic600,0
289,invitation,招待状,noun,business,toeic600,0
290,journal,専門誌,noun,business,toeic600,0
291,lecture,講義,noun,business,toeic600,1
292,loss,損失,noun,business,toeic600,1
293,maintenance,保守,noun,business,toeic600,0
294,management,経営,noun,business,toeic600,0
295,manual,取扱説明書,noun,business,toeic600,0
296,membership,会員資格,noun,business,toeic600,0
297,memo,メモ,noun,business,toeic600,1
298,merchandise,商品,noun,business,toeic600,0
299,obstacle,障害,noun,business,toeic600,0
300,offense,違反,noun,business,toeic600,0
301,operation,操作,noun,business,toeic600,0
302,option,選択肢,noun,business,toeic600,1
303,organization,組織,noun,business,toeic600,0
304,pamphlet,パンフレット,noun,business,toeic600,1
305,performance,パフォーマンス,noun,business,toeic600,0
306,permission,許可,noun,business,toeic600,0
307,press,報道機関,noun,business,toeic600,1
308,procedure,手順,noun,business,toeic600,0
309,receipt,領収書,noun,business,toeic600,1
310,reply,返事,noun,business,toeic600,1
311,reservation,予約,noun,business,toeic600,0
312,response,返答,noun,business,toeic600,0
313,satisfaction,満足,noun,business,toeic600,0
314,seminar,セミナー,noun,business,toeic600,1
315,session,研修,noun,business,toeic600,1
316,signature,署名,noun,business,toeic600,0
317,standard,基準,noun,business,toeic600,0
318,suggestion,提案,noun,business,toeic600,0
319,task,任務,noun,business,toeic600,1
320,time line,工程表,noun,business,toeic600,0
321,trade,貿易,noun,business,toeic600,1
322,voucher,引換券,noun,business,toeic600,0
323,warranty,保証,noun,business,toeic600,0
324,account,口座,noun,finance,toeic600,0
325,bargain,お買い得品,noun,finance,toeic600,1
326,bid,入札,noun,finance,toeic600,1
327,bonus,賞与,noun,finance,toeic600,1
328,budget,予算,noun,finance,toeic600,0
329,capital,資本,noun,finance,toeic600,0
330,deposit,預金,noun,finance,toeic600,1
331,down payment,頭金,noun,finance,toeic600,0
332,duty,職務,noun,finance,toeic600,0
333,exchange,交換,noun,finance,toeic600,1
334,expense,費用,noun,finance,toeic600,0
335,fare,運賃,noun,finance,toeic600,0
336,fee,料金,noun,finance,toeic600,0
337,fine,罰金,noun,finance,toeic600,0
338,fortune,富,noun,finance,toeic600,0
339,fund,資金,noun,finance,toeic600,0
340,insurance,保険,noun,finance,toeic600,0
341,loan,貸付,noun,finance,toeic600,1
342,payment,支払い,noun,finance,toeic600,0
343,quarter,四半期,noun,finance,toeic600,0
344,raise,昇給,noun,finance,toeic600,0
345,rent,家賃,noun,finance,toeic600,0
346,retirement,退職,noun,finance,toeic600,0
347,revenue,総収益,noun,finance,toeic600,0
348,stock,株,noun,finance,toeic600,0
349,automobile,自動車,noun,transport,toeic600,0
350,baggage,手荷物,noun,transport,toeic600,0
351,cab,タクシー,noun,transport,toeic600,0
352,departure,出発,noun,transport,toeic600,0
353,destination,目的地,noun,transport,toeic600,0
354,detour,迂回路,noun,transport,toeic600,0
355,van,バン,noun,transport,toeic600,0
356,vehicle,乗り物,noun,transport,toeic600,0
357,visa,ビザ,noun,transport,toeic600,1
358,agriculture,農業,noun,nature,toeic600,0
359,bush,茂み,noun,nature,toeic600,0
360,climate,気候,noun,nature,toeic600,0
361,ecology,生態学,noun,nature,toeic600,0
362,fuel,燃料,noun,nature,toeic600,0
363,globe,世界,noun,nature,toeic600,0
364,heat wave,熱波,noun,nature,toeic600,0
365,mineral,鉱物,noun,nature,toeic600,0
366,oxygen,酸素,noun,nature,toeic600,0
367,resource,資源,noun,nature,toeic600,0
368,steel,鋼鉄,noun,nature,toeic600,0
369,diet,食生活,noun,food,toeic600,0
370,meal,食事,noun,food,toeic600,1
371,pot,鍋,noun,food,toeic600,0
372,roll,ロール,noun,food,toeic600,0
373,slice,一切れ,noun,food,toeic600,0
374,wheat,小麦,noun,food,toeic600,0
375,ceiling,天井,noun,home,toeic600,0
376,closet,クローゼット,noun,home,toeic600,0
377,garage,車庫,noun,home,toeic600,0
378,garbage,ゴミ,noun,home,toeic600,0
379,heating,暖房,noun,home,toeic600,0
380,housing,住宅,noun,home,toeic600,0
381,lid,ふた,noun,home,toeic600,1
382,refrigerator,冷蔵庫,noun,home,toeic600,0
383,shelf,棚,noun,home,toeic600,1
384,stair,段,noun,home,toeic600,0
385,tissue,ティッシュペーパー,noun,home,toeic600,0
386,allergy,アレルギー,noun,body,toeic600,0
387,cancer,癌,noun,body,toeic600,0
388,disease,病気,noun,body,toeic600,0
389,fitness,健康,noun,body,toeic600,0
390,flu,インフルエンザ,noun,body,toeic600,0
391,prescription,処方箋,noun,body,toeic600,0
392,shot,注射,noun,body,toeic600,0
393,treatment,治療,noun,body,toeic600,0
394,weight,体重,noun,body,toeic600,0
395,clothing,衣類,noun,clothing,toeic600,0
396,costume,衣装,noun,clothing,toeic600,0
397,chapter,章,noun,media,toeic600,0
398,documentary,ドキュメンタリー,noun,media,toeic600,0
399,journalism,ジャーナリズム,noun,media,toeic600,0
400,mailing,郵送物,noun,media,toeic600,0
401,series,一連,noun,media,toeic600,1
402,software,ソフトウェア,noun,media,toeic600,0
403,toner,トナー,noun,media,toeic600,0
404,binder,バインダー,noun,tech,toeic600,0
405,chemical,化学物質,noun,tech,toeic600,0
406,chip,半導体チップ,noun,tech,toeic600,0
407,laser,レーザー,noun,tech,toeic600,0
408,mechanism,仕組み,noun,tech,toeic600,0
409,photocopier,コピー機,noun,tech,toeic600,0
410,sensor,感知器,noun,tech,toeic600,0
411,virus,ウイルス,noun,tech,toeic600,0
412,banquet,宴会,noun,event,toeic600,1
413,election,選挙,noun,event,toeic600,0
414,happening,出来事,noun,event,toeic600,0
415,motion,動議,noun,event,toeic600,0
416,strike,ストライキ,noun,event,toeic600,0
417,birth,出生,noun,time,toeic600,0
418,century,世紀,noun,time,toeic600,0
419,era,時代,noun,time,toeic600,0
420,absence,欠席,noun,abstract,toeic600,0
421,access,アクセス権,noun,abstract,toeic600,0
422,advance,進歩,noun,abstract,toeic600,0
423,aid,援助,noun,abstract,toeic600,0
424,aim,目標,noun,abstract,toeic600,0
425,appeal,呼びかけ,noun,abstract,toeic600,0
426,appearance,登場,noun,abstract,toeic600,0
427,assistance,援助,noun,abstract,toeic600,0
428,attention,注意,noun,abstract,toeic600,1
429,attitude,態度,noun,abstract,toeic600,0
430,attraction,呼び物,noun,abstract,toeic600,0
431,background,経歴,noun,abstract,toeic600,0
432,belief,信念,noun,abstract,toeic600,0
433,border,国境,noun,abstract,toeic600,0
434,bottom,底,noun,abstract,toeic600,0
435,career,経歴,noun,abstract,toeic600,0
436,case,場合,noun,abstract,toeic600,0
437,caution,用心,noun,abstract,toeic600,0
438,chemistry,化学,noun,abstract,toeic600,0
439,code,規定,noun,abstract,toeic600,0
440,conclusion,結論,noun,abstract,toeic600,0
441,cosmetic,化粧品,noun,abstract,toeic600,0
442,courage,勇気,noun,abstract,toeic600,0
443,creation,創造,noun,abstract,toeic600,0
444,creature,生き物,noun,abstract,toeic600,0
445,cultivation,顧客関係の構築,noun,abstract,toeic600,0
446,decision,決断,noun,abstract,toeic600,0
447,defeat,敗北,noun,abstract,toeic600,0
448,description,描写,noun,abstract,toeic600,0
449,desire,願望,noun,abstract,toeic600,0
450,detail,詳細,noun,abstract,toeic600,0
451,direction,方向,noun,abstract,toeic600,0
452,effect,影響,noun,abstract,toeic600,1
453,element,要素,noun,abstract,toeic600,0
454,employment,雇用,noun,abstract,toeic600,0
455,evidence,証拠,noun,abstract,toeic600,0
456,exhibit,展示品,noun,abstract,toeic600,0
457,explanation,説明,noun,abstract,toeic600,0
458,expression,表明,noun,abstract,toeic600,0
459,extension,内線,noun,abstract,toeic600,1
460,fantasy,幻想,noun,abstract,toeic600,0
461,fault,責任,noun,abstract,toeic600,0
462,foundation,基礎,noun,abstract,toeic600,0
463,function,機能,noun,abstract,toeic600,0
464,gap,格差,noun,abstract,toeic600,0
465,guidance,指導,noun,abstract,toeic600,0
466,honor,光栄,noun,abstract,toeic600,0
467,hour,時間,noun,abstract,toeic600,0
468,hunter,猟師,noun,abstract,toeic600,0
469,idea,考え,noun,abstract,toeic600,0
470,identity,身元,noun,abstract,toeic600,0
471,imagination,想像力,noun,abstract,toeic600,0
472,impact,影響,noun,abstract,toeic600,0
473,importance,重要性,noun,abstract,toeic600,0
474,impression,印象,noun,abstract,toeic600,0
475,intelligence,知能,noun,abstract,toeic600,0
476,jog,ジョギング,noun,abstract,toeic600,0
477,labor,労働,noun,abstract,toeic600,0
478,ladder,はしご,noun,abstract,toeic600,1
479,leisure,レジャー,noun,abstract,toeic600,0
480,line,製品ライン,noun,abstract,toeic600,0
481,luxury,豪華さ,noun,abstract,toeic600,0
482,ma'am,お客様,noun,abstract,toeic600,0
483,material,材料,noun,abstract,toeic600,1
484,means,手段,noun,abstract,toeic600,0
485,measure,対策,noun,abstract,toeic600,0
486,merit,長所,noun,abstract,toeic600,0
487,method,方法,noun,abstract,toeic600,0
488,mode,様式,noun,abstract,toeic600,0
489,movement,動作,noun,abstract,toeic600,0
490,occasion,機会,noun,abstract,toeic600,0
491,origin,原産地,noun,abstract,toeic600,0
492,packing,梱包,noun,abstract,toeic600,0
493,path,小道,noun,abstract,toeic600,1
494,peak,最高点,noun,abstract,toeic600,0
495,personality,性格,noun,abstract,toeic600,0
496,planning,計画,noun,abstract,toeic600,0
497,pleasure,喜び,noun,abstract,toeic600,0
498,politics,政治,noun,abstract,toeic600,0
499,popularity,人気,noun,abstract,toeic600,0
500,population,人口,noun,abstract,toeic600,0
501,practice,習慣,noun,abstract,toeic600,0
502,pressure,圧力,noun,abstract,toeic600,0
503,printing,印刷,noun,abstract,toeic600,0
504,proof,証拠,noun,abstract,toeic600,0
505,range,範囲,noun,abstract,toeic600,0
506,reason,理由,noun,abstract,toeic600,0
507,relaxation,くつろぎ,noun,abstract,toeic600,0
508,religion,宗教,noun,abstract,toeic600,0
509,remark,コメント,noun,abstract,toeic600,0
510,replacement,後任者,noun,abstract,toeic600,0
511,rescue,救助,noun,abstract,toeic600,0
512,rest,残り,noun,abstract,toeic600,1
513,rule,規則,noun,abstract,toeic600,0
514,rush,急ぎ,noun,abstract,toeic600,0
515,search,捜索,noun,abstract,toeic600,0
516,section,部門,noun,abstract,toeic600,0
517,sentence,文,noun,abstract,toeic600,0
518,shame,残念なこと,noun,abstract,toeic600,0
519,sightseeing,観光,noun,abstract,toeic600,1
520,situation,状況,noun,abstract,toeic600,1
521,sketch,概要,noun,abstract,toeic600,0
522,skill,スキル,noun,abstract,toeic600,0
523,slogan,スローガン,noun,abstract,toeic600,0
524,soul,魂,noun,abstract,toeic600,0
525,source,源,noun,abstract,toeic600,1
526,spinning,紡績,noun,abstract,toeic600,0
527,sponsor,スポンサー,noun,abstract,toeic600,0
528,spot,場所,noun,abstract,toeic600,0
529,story,階,noun,abstract,toeic600,0
530,strength,強み,noun,abstract,toeic600,0
531,subject,主題,noun,abstract,toeic600,0
532,surface mail,船便,noun,abstract,toeic600,0
533,survival,生存,noun,abstract,toeic600,0
534,temperature,温度,noun,abstract,toeic600,0
535,thirst,のどの渇き,noun,abstract,toeic600,0
536,translation,翻訳,noun,abstract,toeic600,0
537,typing,タイピング,noun,abstract,toeic600,0
538,union,組合,noun,abstract,toeic600,0
539,variety,種類,noun,abstract,toeic600,1
540,warning,警告,noun,abstract,toeic600,0
541,wheelchair,車椅子,noun,abstract,toeic600,0
542,wing,翼,noun,abstract,toeic600,0
543,wisdom,知恵,noun,abstract,toeic600,0
544,brick,れんが,noun,object,toeic600,1
545,container,コンテナ,noun,object,toeic600,0
546,envelope,封筒,noun,object,toeic600,0
547,jewel,宝石,noun,object,toeic600,0
548,jewelry,宝飾品,noun,object,toeic600,0
549,label,ラベル,noun,object,toeic600,0
550,logo,ロゴ,noun,object,toeic600,0
551,object,物体,noun,object,toeic600,0
552,parcel,小包,noun,object,toeic600,0
553,roller,ローラー,noun,object,toeic600,0
554,scale,はかり,noun,object,toeic600,0
555,signal,合図,noun,object,toeic600,0
556,amount,量,noun,unit,toeic600,1
557,depth,深さ,noun,unit,toeic600,0
558,length,長さ,noun,unit,toeic600,0
559,row,列,noun,unit,toeic600,0
560,volume,量,noun,unit,toeic600,0
561,actively,積極的に,adverb,adverb,toeic600,0
562,actually,実は,adverb,adverb,toeic600,1
563,almost,もう少しで,adverb,adverb,toeic600,1
564,anyway,とにかく,adverb,adverb,toeic600,0
565,anywhere,どこにも,adverb,adverb,toeic600,0
566,brightly,明るく,adverb,adverb,toeic600,0
567,carefully,注意して,adverb,adverb,toeic600,1
568,carelessly,不注意に,adverb,adverb,toeic600,0
569,cheaply,安く,adverb,adverb,toeic600,0
570,clearly,明らかに,adverb,adverb,toeic600,0
571,completely,完全に,adverb,adverb,toeic600,0
572,directly,直接,adverb,adverb,toeic600,0
573,downstairs,階下に,adverb,adverb,toeic600,0
574,downtown,繁華街で,adverb,place,toeic600,0
575,finally,ついに,adverb,time,toeic600,0
576,fluently,流暢に,adverb,adverb,toeic600,0
577,fortunately,幸運にも,adverb,adverb,toeic600,0
578,globally,世界的に,adverb,adverb,toeic600,0
579,hardly,ほとんど～しない,adverb,adverb,toeic600,0
580,highly,非常に,adverb,adverb,toeic600,0
581,immediately,すぐに,adverb,time,toeic600,0
582,instead,代わりに,adverb,adverb,toeic600,1
583,just,ちょうど,adverb,adverb,toeic600,0
584,kindly,してください,adverb,adverb,toeic600,0
585,least,最も〜ない,adverb,adverb,toeic600,0
586,locally,地元で,adverb,adverb,toeic600,0
587,mainly,主に,adverb,adverb,toeic600,0
588,nearly,ほとんど,adverb,adverb,toeic600,0
589,normally,通常は,adverb,adverb,toeic600,0
590,originally,最初は,adverb,time,toeic600,0
591,outdoors,屋外で,adverb,adverb,toeic600,1
592,partly,部分的に,adverb,adverb,toeic600,0
593,privately,内密に,adverb,adverb,toeic600,0
594,quickly,すばやく,adverb,adverb,toeic600,1
595,quite,かなり,adverb,adverb,toeic600,1
596,rather,かなり,adverb,adverb,toeic600,1
597,recently,最近,adverb,time,toeic600,0
598,smoothly,滑らかに,adverb,adverb,toeic600,0
599,totally,完全に,adverb,adverb,toeic600,0
600,twice,２回,adverb,adverb,toeic600,0
601,upstairs,上階へ,adverb,adverb,toeic600,0
602,usually,通常,adverb,adverb,toeic600,1
603,amazed,驚いた,adjective,adj_emotion,toeic600,0
604,comfortable,安心している,adjective,adj_emotion,toeic600,0
605,glad,うれしい,adjective,adj_emotion,toeic600,1
606,grateful,感謝している,adjective,adj_emotion,toeic600,0
